"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
"2018","SVK","70300220","70300654","ISCED 3A","ISCED 3A","female","yes","yes",457.359,506.437,430.516,8.30121,"yes","yes",,"3+","2","1","26-100",-0.7305,0.443
"2018","SVK","70300182","70306546","ISCED 3A","ISCED 3B, C","male","yes","yes",619.211,527.286,550.139,7.34243,"yes","yes",,"2","2","2","11-25",-0.5967,-0.5771
"2018","SVK","70300050","70303971","ISCED 3A","ISCED 3A","female","yes","yes",530.977,433.878,505.893,11.9647,"yes","yes",,"3+","2","3+","201-500",0.2604,0.9724
"2018","SVK","70300362","70303668","ISCED 3A","ISCED 3A","male","yes","yes",590.223,532.506,595.198,11.9647,"yes","no",,"1","2","2","26-100",-0.6004,-0.1524
"2018","SVK","70300041","70304478","ISCED 3A","ISCED 3B, C","male","yes","yes",366.343,364.012,383.701,9.6352,"yes","yes",,"2","2",,"0-10",-0.3183,-0.6467
"2018","SVK","70300082","70305283","ISCED 3A","ISCED 3A","female","yes","yes",483.694,447.591,387.183,10.05537,"yes","yes",,"2","3+","3+","26-100",0.3966,0.9948
"2018","SVK","70300144","70305289","ISCED 3A","ISCED 3A","male","yes","yes",601.9,579.756,623.733,5.20309,"yes","yes",,"1","2","1","26-100",-0.512,0.7076
"2018","SVK","70300137","70301227","ISCED 3A","ISCED 3A","female","yes","yes",457.794,428.883,401.473,7.93504,"yes","yes",,"1","2","3+","0-10",-0.0423,-0.1596
"2018","SVK","70300298","70302324","ISCED 3A","ISCED 3A","female","yes","yes",622.769,729.1,674.6,8.86288,"yes","yes",,,"2","3+","201-500",0.9486,1.2081
"2018","SVK","70300128","70305172","ISCED 3A","ISCED 3A","female","yes","yes",526.007,628.908,580.534,7.62251,"yes","yes",,"3+","3+","2","101-200",0.9538,-0.3074
"2018","SVK","70300358","70301556","ISCED 3A","ISCED 3A","female","yes","yes",483.765,509.382,500.826,5.80107,"yes","yes",,"2","3+","1","26-100",0.4037,-0.0369
"2018","SVK","70300049","70302075","ISCED 3A","ISCED 3A","female","yes","yes",518.505,541.556,500.101,6.36701,"yes","yes",,"3+","3+","2","11-25",0.062,-0.3785
"2018","SVK","70300332","70306466",,,"female",,,544.056,554.274,496.337,6.52018,,,,,,,,,
"2018","SVK","70300216","70305433",,,"female",,,389.496,257.851,332.153,6.55802,,,,,,,,,
"2018","SVK","70300264","70302073","ISCED 3A","ISCED 3A","female","yes","yes",436.001,461.733,448.438,8.06031,"yes","no",,"2","1","1","201-500",-0.6781,0.483
"2018","SVK","70300264","70300021","ISCED 3A","ISCED 3A","female","yes","yes",513.809,509.758,543.06,8.06031,"yes","yes",,"2","3+","2","26-100",0.3111,-0.6606
"2018","SVK","70300109","70300901","ISCED 3A","ISCED 3A","female","yes","yes",616.208,598.098,528.794,4.93041,"yes","yes",,"2","3+","2","101-200",0.9171,-0.0348
"2018","SVK","70300296","70301352","ISCED 3A","ISCED 3B, C","female","yes","yes",349.359,408.247,357.948,12.21009,"yes","yes",,"1","1","2","0-10",-0.7806,-1.3778
"2018","SVK","70300334","70307744","ISCED 3B, C","ISCED 3B, C","male","yes","yes",477.399,423.551,392.712,6.59475,"no","yes",,"2","3+","1","26-100",0.1796,-0.0191
"2018","SVK","70300187","70304821","ISCED 3A","ISCED 3A","female","yes","yes",407.649,425.16,413.061,4.92446,"yes","yes",,"2","2","2","26-100",0.0654,-0.2548
"2018","SVK","70300295","70300057","ISCED 3A","ISCED 3A","female","yes","yes",524.443,534.494,519.723,6.09816,"yes","yes",,"3+","3+","2","101-200",0.7515,0.783
"2018","SVK","70300062","70302588","ISCED 3B, C","ISCED 2","female","no","no",548.332,430.229,521.63,12.80627,"yes","no",,"1","0","0","0-10",-3.3544,-2.0767
"2018","SVK","70300264","70302252","ISCED 3B, C","ISCED 3B, C","female","yes","yes",346.193,385.86,435.178,8.06031,"no","no",,"2","1","0","0-10",-2.0003,-1.6025
"2018","SVK","70300280","70305304","ISCED 3A","ISCED 3A","female","yes","yes",583.391,619.271,574.343,7.82414,"yes","yes",,"3+","3+","2","201-500",0.3941,1.4253
"2018","SVK","70300170","70302924","ISCED 3A","ISCED 3B, C","male","yes","yes",382.921,464.793,483.364,5.17966,"yes","yes",,"2","2","1","0-10",-1.1971,-1.0853
"2018","SVK","70300029","70302175","ISCED 3A","ISCED 3A","female","yes","yes",382.286,364.374,472.608,3.79245,"yes","yes",,"3+","3+","3+","more than 500",1.5459,2.0138
"2018","SVK","70300373","70308415","ISCED 3A","ISCED 3B, C","female","no","no",482.224,600.253,602.219,14.35675,"no","no",,"1","0","0","11-25",-3.0775,-2.1061
"2018","SVK","70300027","70301165","ISCED 3B, C","ISCED 2","male","yes","yes",515.09,348.665,306.854,14.01538,"yes","yes",,"3+","3+","2","11-25",0.3735,-0.7932
"2018","SVK","70300033","70307390","ISCED 3A","ISCED 3A","female","yes","yes",373.569,340.921,338.95,5.4385,"yes","no",,"2","2","1","11-25",-0.6912,-1.0208
"2018","SVK","70300268","70300428","ISCED 3A","ISCED 3A","female","yes","yes",594.785,606.351,661.345,8.33681,"yes","no",,"1","3+","2","201-500",-0.0615,1.1308
"2018","SVK","70300054","70304783","ISCED 3A","ISCED 3A","female","yes","yes",632.015,559.972,511.156,5.3535,"yes","yes",,"3+","3+","2","201-500",0.5156,1.3549
"2018","SVK","70300179","70305448","ISCED 3A","ISCED 3A","male","yes","yes",622.069,546.096,565.328,4.59817,"yes","no",,"2","2","2","more than 500",-0.3679,-0.4706
"2018","SVK","70300345","70307540","ISCED 3B, C","ISCED 2","male","yes","yes",311.656,266.225,320.091,7.04533,"no","yes",,"2","2","1","0-10",-0.0975,-1.0255
"2018","SVK","70300101","70302185","ISCED 3A","ISCED 3B, C","female","yes","yes",477.928,505.734,463.543,10.94951,"yes","no",,"1","1","1","26-100",-1.5356,-0.1589
"2018","SVK","70300093","70308004","ISCED 3A","ISCED 3B, C","male","yes","yes",398.184,398.044,435.272,5.5481,"yes","yes",,"1","0","2","11-25",-1.5138,-0.2755
"2018","SVK","70300032","70306670","ISCED 3A","ISCED 3A","male","yes","yes",814.536,689.188,731.88,7.15079,"yes","no",,"2","3+","1","101-200",0.0452,0.9143
"2018","SVK","70300074","70300180","ISCED 3A","ISCED 3A","female","yes","yes",629.767,602.397,586.255,6.58611,"yes","yes",,"1","3+","2","more than 500",-0.0069,1.0428
"2018","SVK","70300130","70307467","ISCED 3A","ISCED 3A","male","yes","yes",443.447,355.289,294.234,12.43086,"yes","yes",,"1","2","1","201-500",-0.512,-0.913
"2018","SVK","70300048","70300779","ISCED 3A","ISCED 3B, C","male","yes","yes",326.553,319.907,393.426,11.13162,"yes","yes",,"1","2","2","0-10",-0.2845,-0.3673
"2018","SVK","70300151","70301465","ISCED 3A","ISCED 3A","male","yes","yes",525.619,449.312,553.657,6.30418,"yes","yes",,"2","3+","1","11-25",-0.0983,-0.0454
"2018","SVK","70300309","70305019","ISCED 3A","ISCED 3A","male","yes","yes",449.223,389.401,450.83,8.28512,"yes","yes",,"3+","2","1","201-500",-0.4166,-0.2081
"2018","SVK","70300222","70300352","ISCED 3A","ISCED 3A","female","yes","yes",472.67,462.476,416.476,9.82807,"yes","yes",,"3+","2","3+","11-25",0.343,-1.0693
"2018","SVK","70300056","70302574","ISCED 3A","ISCED 3A","female","yes","yes",610.157,551.869,491.223,6.51076,"yes","yes",,"2","2","2","201-500",0.2234,0.2887
"2018","SVK","70300033","70304983","ISCED 3A","ISCED 3A","female","yes","yes",438.276,413.252,381.437,5.4385,"yes","yes",,"2","3+","1","11-25",-0.8783,-1.0335
"2018","SVN","70500187","70500480","ISCED 3A","ISCED 3A","female","yes","yes",577.76,615.228,592.791,1.11765,"yes","yes",,"1","2","1","101-200",0.0468,0.8873
"2018","SVN","70500054","70507022","ISCED 3B, C","ISCED 3B, C","female","yes","yes",609.669,619.111,588.3,3.00759,"yes","yes",,"2","3+","3+","201-500",0.2287,-0.1324
"2018","SVN","70500103","70501357","ISCED 3B, C","ISCED 3A","male","yes","yes",491.191,479.862,408.636,4.74444,"yes","no",,"1","2","1","11-25",-0.3941,0.2157
"2018","SVN","70500121","70501492","ISCED 3B, C","ISCED 3B, C","female","yes","yes",471.058,397.307,403.738,1.47778,"yes","yes",,"1","2","3+","11-25",-0.0538,0.4907
"2018","SVN","70500240","70502728","ISCED 3A","ISCED 3A","male","yes","yes",599.913,483.947,562.811,5.27586,"yes","yes",,"1","3+","3+","26-100",7e-04,-0.2555
"2018","SVN","70500187","70504186","ISCED 3B, C","ISCED 3B, C","female","yes","yes",571.126,618.13,585.117,1.11765,"yes","yes",,"3+","2","2","26-100",0.4826,0.4296
"2018","SVN","70500177","70507229","ISCED 3B, C","ISCED 3B, C","male","yes","yes",458.642,533.115,563.687,2.47084,"yes","yes",,"2","3+","2","101-200",0.7173,0.4192
"2018","SVN","70500288","70500162","ISCED 3B, C","ISCED 3B, C","female","no","yes",423.95,391.523,308.135,2.95443,"yes","yes",,"2","1","1","11-25",-0.6172,0.1194
"2018","SVN","70500343","70503783","ISCED 3A","ISCED 3B, C","male","yes","yes",484.065,419.511,464.197,4.55538,"yes","yes",,"3+","1","3+","26-100",0.7633,1.3594
"2018","SVN","70500018","70503471","ISCED 3B, C","ISCED 2","male","yes","yes",479.057,457.569,580.174,1.33333,"yes","yes",,"1","1","2","0-10",-1.1744,-0.7392
"2018","SVN","70500349","70504136","ISCED 3B, C","ISCED 2","male","yes","yes",363.506,351.908,364.536,7.07997,"yes","yes",,"1","2","2","0-10",-0.6052,-1.3528
"2018","SVN","70500285","70500924","ISCED 3B, C","ISCED 3B, C","female","yes","yes",397.175,517.241,425.054,4.18856,"yes","yes",,"2","1","1","26-100",-0.6683,-1.1037
"2018","SVN","70500037","70503901","ISCED 3B, C","ISCED 2","female","yes","yes",365.269,354.044,306.145,1.16842,"yes","yes",,"2","2","2","11-25",-0.0804,-0.9977
"2018","SVN","70500017","70500262","ISCED 3A","ISCED 3B, C","female","yes","yes",408.812,458.491,426.306,2.11149,"yes","yes",,"2","3+","2","26-100",0.5423,1.1131
"2018","SVN","70500031","70500302","ISCED 3B, C","ISCED 3B, C","female","yes","yes",601.193,636.077,613.476,3.46667,"no","no",,"1","2","2","26-100",-0.9167,0.509
"2018","SVN","70500084","70500394","ISCED 3B, C","ISCED 3B, C","female","yes","yes",438.712,508.874,435.516,3.92716,"yes","yes",,"3+","2","3+","26-100",0.2823,-0.6681
"2018","SVN","70500345","70507236","ISCED 3B, C","ISCED 3B, C","female","yes","yes",415.051,401.474,396.243,1.16842,"yes","yes",,"2","2","1","0-10",-0.3287,-0.7917
"2018","SVN","70500262","70506024","ISCED 3A","ISCED 3B, C","male","yes","yes",514.926,431.314,508.071,1.22195,"yes","yes",,"2","2","3+","101-200",-0.2433,-0.0626
"2018","SVN","70500060","70501017","ISCED 3B, C","ISCED 2","female","yes","yes",610.834,592.993,567.643,1.04348,"yes","yes",,"2","1","2","201-500",-0.5705,-0.4454
"2018","SVN","70500080","70502164","ISCED 3A","ISCED 3B, C","female","yes","yes",523.061,479.123,528.526,2.8125,"yes","yes",,"1","1","2","26-100",-0.8404,0.2632
"2018","SVN","70500288","70506887","ISCED 3B, C","ISCED 3B, C","male","yes","yes",478.887,366.281,497.922,2.68854,"yes","yes",,"1","2","3+","26-100",-0.4133,-0.1152
"2018","SVN","70500215","70505502","ISCED 3B, C","ISCED 3B, C","female","yes","yes",443.829,265.694,351.334,1.10328,"yes","yes",,"2","3+","2","0-10",0.5748,0.3621
"2018","SVN","70500044","70500422","ISCED 3A","ISCED 3A","female","yes","yes",639.835,668.431,711.505,8.11765,"yes","yes",,"1","3+","2","101-200",0.0706,0.9483
"2018","SVN","70500291","70502040","ISCED 3B, C","ISCED 3B, C","male","no","yes",636.221,521.168,626.968,2.78594,"yes","yes",,"1","3+","2","11-25",-0.3437,0.8733
"2018","SVN","70500037","70501907","ISCED 3B, C","ISCED 1","male","yes","yes",428.142,335.96,455.166,1.20273,"yes","yes",,"2","1","1","101-200",-0.1303,0.9651
"2018","SVN","70500236","70500850","ISCED 3B, C","ISCED 3B, C","female","yes","yes",471.83,486.077,434.246,1.49126,"yes","no",,"2","2","2","11-25",0.1189,-0.6043
"2018","SVN","70500033","70500512","ISCED 3B, C",,"female","yes","yes",321.967,487.052,380.027,1.37027,"yes","yes",,"2","1","2","0-10",-0.718,-0.9256
"2018","SVN","70500016","70505862","ISCED 3B, C","ISCED 3B, C","male","yes","yes",566.138,552.856,624.731,2.81602,"yes","yes",,"1","1","2","26-100",-0.5293,0.9795
"2018","SVN","70500009","70504735","ISCED 3B, C","ISCED 3B, C","female","yes","yes",500.282,501.151,492.585,1.26667,"yes","yes",,"3+","3+","2","101-200",0.3088,-0.7708
"2018","SVN","70500257","70500122","ISCED 3A","ISCED 3B, C","male","yes","yes",432.621,429.384,462.935,4.39012,"yes","yes",,"2","3+","1","101-200",-0.4902,0.5231
"2018","SVN","70500094","70505774","ISCED 3A","ISCED 3B, C","male","yes","yes",528.443,514.298,507.973,1.39202,"yes","no",,"1","3+","2","11-25",0.1715,-0.295
"2018","SVN","70500008","70501519","ISCED 3B, C","ISCED 3B, C","female","yes","yes",465.181,480.704,432.309,5.12485,"yes","yes",,"2","2","3+","11-25",0.3552,-0.1586
"2018","SVN","70500326","70507085","ISCED 2","ISCED 3B, C","female","yes","yes",551.924,547.261,565.452,2.21066,"yes","yes",,"1","1","2","11-25",-1.0392,-1.2139
"2018","SVN","70500210","70503406","ISCED 3B, C","ISCED 3B, C","male","yes","yes",592.531,488.904,536.077,3.16026,"yes","yes",,"2","3+","3+","101-200",0.9755,1.1633
"2018","SVN","70500124","70502662","ISCED 3A","ISCED 3B, C","male","yes","yes",540.076,484.433,511.758,1.0411,"yes","yes",,"3+","3+","2","101-200",0.0085,0.0697
"2018","SVN","70500222","70506260","ISCED 3B, C","ISCED 3B, C","male","yes","yes",392.894,463.175,423.708,1.24797,"yes","yes",,"3+","3+","3+","0-10",0.9195,0.5517
"2018","SVN","70500315","70504849","ISCED 3B, C","ISCED 3A","male","yes","yes",562.58,581.753,585.77,1.07042,"yes","yes",,"1","2","1","26-100",-0.396,-0.1036
"2018","SVN","70500298","70501182","ISCED 3A","ISCED 3B, C","male","yes","yes",429.381,397.466,416.511,1.75432,"yes","yes",,"1","2","1","0-10",-0.5879,-0.0834
"2018","SVN","70500223","70502631","ISCED 3B, C","ISCED 3B, C","female","yes","yes",577.975,609.567,650.83,1.42105,"yes","yes",,"1",,"3+","26-100",-0.3568,-0.0913
"2018","SVN","70500208","70506199","ISCED 3B, C","ISCED 3B, C","male","yes","yes",607.322,587.756,630.163,3.2449,"yes","yes",,"2","2","1","0-10",-0.5463,0.0555
"2018","SVN","70500173","70505046","ISCED 3B, C","ISCED 3B, C","male","yes","yes",372.618,345.57,402.042,1.07692,"yes","yes",,"2","2","1","0-10",-0.814,-0.7488
"2018","SVN","70500165","70502541","ISCED 3B, C","ISCED 3B, C","male","yes","yes",496.109,520.025,513.823,1.07692,"yes","yes",,"2","3+","3+","26-100",-0.0285,0.4578
"2018","SVN","70500189","70500478","ISCED 2","ISCED 3B, C","female","yes","yes",557.181,574.931,554.826,2.92037,"yes","yes",,"1","1","2","26-100",-0.7115,-0.9781
"2018","SVN","70500042","70501139","ISCED 3B, C","ISCED 1","male","yes","yes",414.186,367.356,398.36,1.18824,"yes","yes",,"2","3+","1","26-100",-0.2349,-0.1343
"2018","SVN","70500071","70503494","ISCED 3A","ISCED 3A","male","yes","yes",617.197,710.983,654.463,7.07997,"yes","yes",,"2","2","1","201-500",-0.3279,0.7176
"2018","SVN","70500122","70505755","ISCED 3B, C","ISCED 2","male","yes","yes",377.394,498.479,437.546,3.2468,"yes","yes",,"0","2","1","0-10",-0.7681,-0.3516
"2018","SVN","70500252","70500774","ISCED 3B, C","ISCED 2","female","yes","yes",484.229,558.523,518.845,1.25,"yes","yes",,"2","2","1","26-100",-0.2894,-1.0147
"2018","SVN","70500025","70507234","ISCED 3B, C","ISCED 3B, C","female","yes","yes",479.28,514.728,499.832,2.81046,"yes","yes",,"1","2","3+","26-100",-0.3388,-0.9202
"2018","SVN","70500069","70503511","ISCED 3B, C","ISCED 3B, C","male","yes","yes",457.843,405.178,436.845,1.96667,"yes","yes",,"2","1","2","101-200",-0.0746,1.0756
"2018","SVN","70500037","70506902","ISCED 3B, C","ISCED 3B, C","female","yes","yes",431.987,448.031,456.525,1.16842,"yes","yes",,"1","2","2","0-10",-0.5426,-0.9699
"2018","SWE","75200152","75204342","ISCED 3A","ISCED 3A","female","yes","yes",502.648,437.931,436.534,20.36786,"no","yes",,"1","2","2","201-500",-0.1142,0.6787
"2018","SWE","75200116","75206018","ISCED 2","ISCED 3A","male","yes","yes",450.759,332.157,417.786,21.24178,"yes","yes",,"2","3+","2","0-10",-0.0798,0.4534
"2018","SWE","75200120","75203662","ISCED 3A","ISCED 2","female","yes","yes",545.542,520.842,539.029,11.86059,"yes","yes",,"3+","3+","2","101-200",0.4253,-0.16
"2018","SWE","75200220","75206958","ISCED 3A","ISCED 3A","female","yes","yes",486.706,503.884,440.434,16.22204,"no","yes",,"1","2","3+","101-200",0.2566,-0.2086
"2018","SWE","75200146","75205794","ISCED 3A","ISCED 2","female","yes","yes",510.494,607.337,504.734,20.96168,"yes","yes",,"2","2","2","26-100",0.2296,0.7919
"2018","SWE","75200064","75206307","ISCED 3A",,"male","yes","yes",423.517,276.968,335.06,14.00305,"yes","yes",,"3+","3+","1","more than 500",0.577,0.7416
"2018","SWE","75200154","75202406","ISCED 3A","ISCED 3A","female","yes","yes",617.367,607.016,603.12,17.98371,"yes","yes",,"2","3+","2","201-500",1.229,1.3202
"2018","SWE","75200018","75206209","ISCED 3B, C","ISCED 3A","female","yes","yes",540.671,636.697,496.593,19.51366,"yes","yes",,"2","3+",,"101-200",2.3611,1.2994
"2018","SWE","75200064","75205036","ISCED 3A","ISCED 2","male","yes","yes",343.237,294.388,353.288,14.00305,"yes","yes",,"1","1","0","11-25",-0.7809,-0.4496
"2018","SWE","75200183","75206430","ISCED 3A","ISCED 3A","male","yes","yes",535.347,570.546,556.136,17.29462,"yes","yes",,"3+","3+","2","26-100",1.1224,0.8887
"2018","SWE","75200078","75204549",,,"female","yes","yes",369.89,394.288,366.472,15.90022,"yes","yes",,"3+","3+","2","11-25",1.0005,-1.1387
"2018","SWE","75200071","75200606",,,"male","yes","yes",383.261,376.553,357.84,13.68789,"yes","yes",,"0","0","0","0-10",-2.5956,
"2018","SWE","75200007","75204418","ISCED 3A","ISCED 3B, C","female","yes","yes",577.148,677.897,548.658,15.5473,"yes","yes",,"1","3+","1","26-100",0.0024,0.3092
"2018","SWE","75200168","75201012","ISCED 3A","ISCED 3B, C","male","yes","yes",449.246,520.252,565.421,16.30011,"yes","yes",,"1","3+","3+","201-500",-0.1016,0.9445
"2018","SWE","75200051","75204929",,,"female","yes","yes",363.911,392.403,353.938,14.94488,"yes","no",,"2","1","1","0-10",-0.6881,-0.3631
"2018","SWE","75200020","75202439","ISCED 3A","ISCED 3A","female","yes","yes",414.586,444.048,440.82,11.81249,"yes","yes",,"3+","1","2","26-100",-0.0367,0.7239
"2018","SWE","75200129","75204315","ISCED 3A","ISCED 3A","female","yes","yes",529.233,658.936,578.376,24.89986,"yes","yes",,"2","3+","2","26-100",1.0029,0.7975
"2018","SWE","75200208","75204105","ISCED 2","ISCED 2","female","yes","yes",452.966,365.72,401.894,10.97957,"yes","yes",,"2","3+","2","0-10",0.3071,-1.1307
"2018","SWE","75200024","75201549","ISCED 3A","ISCED 3A","male","yes","yes",509.417,459.324,467.432,16.90094,"yes","yes",,"1","3+","1","0-10",-0.0715,-1.1693
"2018","SWE","75200175","75204172","ISCED 2","ISCED 3A","female","yes","yes",472.998,402.979,443.638,14.70466,"yes","yes",,"2","1","2","101-200",-0.5671,-0.9499
"2018","SWE","75200219","75200454","ISCED 2","ISCED 2","female","yes","yes",422.239,483.64,469.296,16.34566,"yes","yes",,"1","3+","1","26-100",-0.6029,0.6796
"2018","SWE","75200115","75202695","ISCED 3A","ISCED 3A","male","yes","yes",595.229,628.988,720.671,17.96685,"yes","yes",,"2","2","1","101-200",-0.2884,0.6604
"2018","SWE","75200024","75205132","ISCED 2","ISCED 2","male","yes","yes",449.317,316.212,429.441,16.90094,"yes","yes",,"3+","2","2","0-10",0.2727,-1.2332
"2018","SWE","75200077","75205919","ISCED 3A","ISCED 3A","female","yes","yes",585.647,597.376,561.666,20.09941,"yes","yes",,"1","1","0","more than 500",-1.7141,0.3662
"2018","SWE","75200059","75204548","ISCED 3A",,"female","yes","yes",429.272,529.528,503.595,33.93746,"yes","no",,"2","1","1","11-25",-1.054,-1.7781
"2018","SWE","75200025","75200228","ISCED 3A","ISCED 3A","female","yes","yes",649.139,584.048,552.228,14.35552,"yes","yes",,"1","2","1","201-500",-0.5551,1.033
"2018","SWE","75200132","75201575","ISCED 2","ISCED 3A","female","yes","yes",369.154,416.714,382.301,17.60983,"no","yes",,"2","2","1","101-200",-0.5332,-0.2785
"2018","SWE","75200225","75205717","ISCED 3A","ISCED 3B, C","male","yes","yes",460.951,492.3,448.543,21.21748,"yes","yes",,"2","2","1","26-100",-0.1424,0.232
"2018","SWE","75200071","75204569","ISCED 3A","ISCED 3A","male","no","yes",549.119,584.635,581.589,10.98794,"no","yes",,"3+","1","2","201-500",0.2791,0.8573
"2018","SWE","75200098","75205816","ISCED 3A","ISCED 3A","female","yes","yes",533.926,603.549,629.138,18.31593,"yes","yes",,"2","3+","3+","26-100",1.3657,-0.4192
"2018","SWE","75200120","75206626","ISCED 3A",,"female","yes","yes",621.054,600.214,584.343,11.86059,"yes","yes",,"3+","3+","3+","101-200",0.893,1.5963
